,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
10,0.0078465715,0.03866514,0.1842133,-0.08608946,0.123862065,0.035218507,0.046312153,-0.026028752,-0.054452315,-0.011642903,-0.05125125,-0.0852153,0.06350553,0.04341121,0.007255502,0.091600224,0.065145954,-0.0013103485,0.05377233,0.095565796,-0.09191393,0.011319686,-0.017248005,0.08277419,-0.023597062,0.067701876,-0.026183434,-0.033845127,0.10893178,-0.03953003,-0.02596572,-0.0456734,-0.06946991,0.0026772767,0.021396995,0.15427695,0.04762265,-0.015252218,-0.00024938583,0.0974282,0.15554371,0.085442156,0.0045983717,0.014135495,0.024069875,0.006397346,-0.1167313,-0.13059986,-0.03965564,-0.022039086,-0.007360652,0.03983365,-0.035117283,0.04669457,-0.080382094,0.019170508,0.00050536543,0.021755893,0.10351527,-0.03733851,-0.05334167,-0.02627981,-0.049346022,0.10066822,0.07573855,-0.061019033,0.011133768,-0.12502891,0.17518824,-0.025347173,-0.05305996,-0.012639821,-0.16721034,0.0023691952,0.034952372,-0.03512466,0.020709623,-0.013952257,0.0696173,0.10444924,-0.02110298,-0.06391877,0.0360806,-0.019666076,-0.045139953,0.076234326,0.06779119,0.0040618777,-0.043289572,-0.0044199787,-0.0840314,0.062992364,-0.058782868,-0.028731927,0.019256532,-0.089141965,-0.04206845,-0.017013848,-0.027613543,0.017492626
11,0.0076004416,-0.044658918,0.013307482,-0.01552701,0.048782133,0.10777661,-0.12039657,-0.16910532,0.05447212,0.026171647,-0.08054022,0.08809002,-0.005883731,-0.044848204,0.1289054,0.045547962,0.044874083,0.10621178,0.06843407,0.18796587,-0.036747493,0.0019745938,-0.16308658,0.03662429,0.1382035,0.041090302,-0.011655562,0.1254035,0.10092981,0.07878016,-0.087336525,-0.041206807,-0.031660955,0.06958813,0.100171044,-0.13646184,0.08361792,0.15776464,0.10068691,0.14345157,-0.11350853,0.06346527,-0.0054541007,0.009664133,-0.16673389,0.03563843,-0.037293855,0.043887094,-0.06823988,-0.008923389,-0.02937238,0.030524015,-0.111596674,-0.008872379,0.01097369,0.049406216,0.00089095905,0.04702083,0.11008367,-0.09888262,0.0035820417,0.04331176,0.06085962,0.09869432,0.12745355,-0.092125565,-0.14784932,-0.035555452,0.14054221,-0.125714,-0.015028369,-0.02666469,-0.06527811,-0.07061299,-0.110019475,-0.09431617,0.03441285,0.02390452,0.083565876,-0.025330678,0.04556774,0.0075363666,0.11862418,-0.048189178,0.07130358,-0.041409727,-0.029846951,-0.08387585,-0.12314239,-0.018509932,-0.041932046,-0.103826314,0.0356849,-0.09432962,-0.10500565,-0.09091824,-0.071564086,0.1212859,-0.047237054,0.0060822405
12,0.034216747,-0.0044040196,-0.09543036,0.093679264,-0.19303983,0.32319212,-0.13907981,-0.34308627,0.29484427,0.07705589,0.23757361,0.45075193,0.1425586,-0.31295452,0.10531369,0.1519925,-0.015714834,0.27347675,0.0025954023,0.4609002,-0.024946958,0.0655382,-0.21741751,-0.07032009,0.20617402,-0.17659855,0.072035775,0.21276481,0.18008351,0.052919503,-0.31174922,-0.13334766,0.0663705,0.0131566,0.20425674,-0.20371795,-0.03316864,0.1656377,0.18571496,0.37435788,-0.23071137,0.2732465,-0.037679177,-0.14607503,-0.29965857,0.014265658,0.061847687,0.38434932,-0.09411688,-0.25361288,-0.018406525,0.04569842,-0.27162042,-0.03076486,0.13269559,-0.03214159,0.037903264,0.12100683,0.37646985,-0.03139843,-0.10377376,-0.093121305,-0.012010142,-0.0044774115,0.17192565,-0.104486905,-0.07299237,-0.19246309,0.16956455,-0.35399255,-0.2136496,-0.1306467,-0.23185179,-0.050440237,-0.33551076,-0.055618614,-0.17802721,-0.067434415,0.02845341,-0.015763175,-0.05275263,0.28895077,0.37475383,-0.12581524,0.14965887,0.036035337,-0.26357573,-0.13677618,-0.21826795,0.102996185,-0.16281101,-0.4312878,-0.11442048,-0.14703743,-0.25950167,-0.19452904,0.10226667,0.2708401,-0.116654895,-0.023198564
13,-0.052733086,0.013455424,-0.10742274,0.080326736,-0.031249419,-0.20184559,0.10232952,0.24533719,-0.10940829,-0.052005567,-0.0070574507,-0.122007996,-0.091357686,0.067156896,-0.017252672,-0.10036969,-0.0077368165,-0.15174621,-0.06688208,-0.30424225,0.0720396,-0.016729865,0.08654796,-0.07030408,-0.11876583,0.0066112615,-0.052315734,-0.10896386,-0.13687678,0.032124363,0.1047982,0.087111905,0.03326982,-0.054018468,-0.14120352,0.12492025,0.032381527,-0.0725871,-0.14223847,-0.27348456,-0.009357816,-0.1536409,0.023353282,-0.009370703,0.23104323,-0.013404619,-0.04464761,-0.0925602,0.10704168,0.08291658,0.04070261,-0.09014557,0.09047789,-0.040860474,0.0017073713,0.02472432,0.034945495,-0.04082428,-0.19883071,0.07179016,0.058387112,-0.023085043,0.05769466,-0.0781097,-0.18977487,0.093938984,0.02301491,0.16181591,-0.24968207,0.20700589,0.012214916,0.09061484,0.20098309,0.068929814,0.20331481,0.07861499,0.010693114,0.024600692,-0.1616427,-0.02013645,-0.010970477,-0.056490287,-0.14261878,0.15150993,-0.0481679,-0.06385205,0.08703394,0.14275296,0.15895641,-0.020546671,0.18158826,0.20483714,0.06685954,0.085276395,0.20565641,0.15341207,0.040783927,-0.13044283,0.047428384,0.0035686293
14,0.059901357,-0.00712958,0.08095433,-0.07834079,-0.014673781,0.07850659,-0.05268906,-0.104400426,0.023162782,0.00088141114,-0.022067651,0.00035837293,0.006836392,0.015423834,-0.0037061237,0.057778716,-0.07011329,0.0665375,-0.0014057308,0.08675611,0.026357304,0.021597564,-0.0013340712,0.044722386,0.039675564,0.033434395,0.0210533,0.09261441,0.066323,-0.0734206,-0.019606948,-0.019357324,-0.019866712,0.0131491795,0.050643444,-0.09861204,-0.005588725,0.017107412,0.042885154,0.11637953,-0.031903565,0.062645465,-0.009935617,0.012106929,-0.07901743,0.051920827,0.0932955,0.07947773,-0.036518663,0.010443538,-0.019895578,0.08751239,0.015172258,-0.02107272,-0.017119266,-0.03624163,-0.02809336,0.036623582,0.085214764,0.00889653,0.014213085,0.01779538,-0.063718,0.009669289,0.091855586,-0.05409728,-0.02424004,-0.05910811,0.12589508,-0.0747782,0.023362465,-0.11276296,-0.076572806,-0.011332169,-0.108005464,-0.03531833,-0.0031855628,-0.02249911,0.13592523,-0.014587816,-0.016155442,0.009614095,0.022741944,-0.11708665,0.07358928,0.014162779,-0.020739347,-0.063183576,-0.03657353,-0.0077425316,-0.07665792,-0.13151875,-0.02028083,-0.041097134,-0.13742787,-0.00086830556,-0.05123131,0.05153045,0.01834555,0.00820237
15,-0.016855463,0.0038053244,0.4316575,-0.3590921,0.20114757,0.050022334,-0.05752492,-0.0068439245,-0.11223777,-0.12298261,-0.22619146,-0.3283254,0.07162019,0.16457847,0.0014486499,0.0092338845,-0.05883346,-0.04468265,0.19728127,0.11003739,-0.027500063,-0.028186478,0.12581806,0.062876135,0.052010864,0.23267716,-0.10423109,0.05014077,0.025823295,-0.16726801,0.06888707,-0.0003735423,-0.13659835,-0.0480209,-0.04506746,0.13444757,0.16363275,-0.1079591,-0.089904666,0.19020617,0.112313166,0.07869378,0.0732577,0.113594815,0.23024234,0.07467674,-0.23651063,-0.36199427,-0.007068157,0.06693351,-0.047377422,0.111789964,0.008763909,0.03661505,-0.13498008,0.054083765,0.051190402,0.025944356,0.07665989,0.05552686,-0.056534305,0.1749825,-0.19863823,0.21593502,0.05964887,-0.02033434,-0.14567289,-0.23945384,0.2638752,0.09871504,0.05623399,0.013429813,-0.07849759,0.089822516,0.060424507,-0.11895807,0.14314917,-0.11401756,0.22681615,0.07285696,0.0092946375,-0.37358057,-0.09230469,0.06330143,-0.122809574,0.13381992,0.24946782,0.0017980933,0.03977251,-0.101321265,-0.18607917,0.21804497,-0.10515673,-0.06747025,0.06000957,0.123050734,0.03937433,-0.14194326,0.05250614,0.018162327
16,-0.024263542,-0.17791216,0.0054528713,0.025144357,0.06608808,0.0355362,-0.23486647,-0.17779034,0.04575488,0.055275,-0.03457725,0.14305216,-0.030395426,0.03313558,0.0012242915,-0.11155731,-0.013786783,0.056030065,0.040282242,0.1801424,-0.0168702,0.03307292,-0.07068817,0.026783042,0.30580944,-0.019984521,0.066024594,0.19285318,0.00039565563,0.043883123,-0.06337096,0.023170732,-0.16518638,0.13990055,0.13855976,-0.26732996,-0.10595501,0.013393223,0.31867674,0.0769501,-0.07299204,-0.05095853,-0.08984284,0.005699349,-0.32510862,0.052359223,0.13006164,0.17448345,-0.054988936,-0.06185463,0.08181122,0.0021866783,0.041091487,0.03143929,0.07338834,0.040945902,-0.14729974,-0.061873574,-0.096691385,-0.04313296,-0.09042234,0.09642008,-0.048809677,0.052378595,0.14343107,0.05381348,0.02801238,0.03579876,0.1450893,-0.044697255,0.120388374,0.021994613,-0.030888647,-0.21845518,-0.24969247,-0.034381732,-0.01146701,-0.04433828,0.19282833,-0.1666651,-0.02250346,0.06163107,-0.026256442,-0.029562935,0.09344132,0.022284426,-0.12125526,-0.13172574,-0.026995584,-0.018905733,-0.040160984,-0.22614464,0.07086074,0.036610074,-0.25272375,-0.057045624,-0.043220993,0.034718722,-0.015313007,-0.038486633
17,-0.034831777,-0.094308555,0.013350293,-0.056063484,0.08715336,-0.022731453,0.0049812794,-0.00992164,-0.07020645,0.009724513,-0.08999339,-0.09815833,-0.035194978,0.05697833,-0.01029522,-0.059651405,0.018240161,-0.041879326,0.027326185,-0.018758833,-0.04143312,0.02558868,-0.09472697,0.07985332,0.07047926,0.06271404,-0.0034654438,0.08831052,-0.064205945,-0.018832304,0.037056506,0.031076863,-0.116160356,-0.04633273,0.020126253,-0.02021508,0.016188342,0.028332978,0.05490069,0.020450085,-0.013707474,-0.0064449906,-0.059919477,0.00062592886,-0.0150903165,-0.04978613,-0.049845263,0.038950264,-0.029136047,0.0025490671,0.083234385,-0.04294981,0.024146259,0.01593335,0.01734481,0.00062014954,-0.054102145,-0.032637328,-0.039729655,0.004260786,-0.11479926,-0.010919082,0.050979868,0.04223316,0.024186209,0.03424056,0.0070331916,0.058614314,-0.012703717,0.0667485,0.0440216,0.09993549,0.012830049,-0.115029626,-0.037342906,-0.050393328,0.0063440576,0.017725237,0.04887326,-0.0024213865,-0.055338707,-0.07025233,-0.07312384,0.029664278,-0.015921801,0.040259115,-0.0001718998,-0.001583308,0.042793393,-0.021701202,0.019116014,0.060497582,0.063544825,0.018723398,0.015706778,-0.020529002,-0.05579006,-0.032112986,0.039062195,0.0012829113
18,-0.13794512,-0.022650763,0.31603035,-0.17944959,0.30458075,0.14608383,-0.09323552,-0.067662835,-0.06664105,-0.0748705,-0.08899923,-0.08621618,0.11452587,0.10405047,0.025081404,0.009187564,0.025012469,-0.10173108,0.30453685,0.31291598,-0.2194535,-0.117762186,0.021887407,0.15747297,0.06486052,0.107751295,0.019620612,0.11302352,0.21506459,-0.11279076,-0.005257353,-0.11339079,-0.21178932,0.1097272,0.13856736,0.15368587,-0.0067171454,0.024571955,0.0996373,0.3813144,0.32302478,0.1916687,-0.031228669,0.01629132,0.011745006,-0.027232664,-0.25248885,-0.3059164,-0.08083098,-0.058138132,0.11988261,0.14820509,-0.17047784,0.17279948,-0.055500366,0.040159732,-0.014457557,0.00682804,0.10820016,-0.1793884,-0.29050392,-0.006931402,-0.11720788,0.18062922,0.11849192,-0.15714169,0.06567111,-0.2507115,0.35493037,0.021375626,0.03257417,0.03951492,-0.29797536,0.019137375,-0.0601494,-0.1415571,0.14326707,-0.0073726512,0.12024945,0.18969078,-0.07484917,-0.33072805,0.02875039,-0.021326706,-0.12072673,0.19297194,0.0105897635,-0.044519156,-0.12687257,-0.015432514,-0.2022869,0.10959822,-0.19491614,-0.05412154,-0.004421979,-0.17298347,-0.04746882,0.017700255,-0.10617099,0.014329962
19,0.042243153,0.09348756,0.004478663,0.05205603,-0.11098765,0.03147921,0.06867513,0.01925528,0.05397749,-0.040542673,0.123148665,0.121790886,0.053709,-0.08391775,0.030531786,0.07458861,-0.022377681,0.09297696,-0.050088868,0.019805253,0.029457971,-0.054453056,0.023171522,-0.06366649,-0.07911831,-0.089061394,0.030705586,-0.08727251,0.059401482,0.010310957,-0.07686746,-0.04331459,0.11114652,-0.0092851445,0.0032859445,0.03769286,0.0100134015,-0.011072665,-0.0515579,-6.6280365e-05,-0.023201253,0.04464504,0.041736357,-0.016834993,0.076372296,0.032821186,0.0420093,0.0014631599,0.025925308,0.008060798,-0.0738276,0.029661149,-0.050662994,-0.051892895,-0.0054415166,0.014692456,0.04889819,0.05645299,0.094723225,0.027945094,0.08619085,-0.045756515,-0.039658636,-0.06530252,-0.03930512,-0.039399505,0.0027388483,-0.036002845,-0.01920855,-0.07737091,-0.065216884,-0.076297686,-0.02031669,0.10317418,0.028242767,0.0423456,-0.025014654,-0.029078722,-0.06043029,0.028847437,0.06623194,0.08228567,0.093156844,-0.013318807,0.016061157,-0.017126404,-0.020342425,-0.023290575,-0.036160707,0.05113689,-0.025606513,-0.06420678,-0.09348279,-0.011741936,0.0009546876,-0.0007535815,0.06325363,0.05942002,-0.008721769,-0.007762303
